Unnamed: 0,topic,term,beta,ratio,label,decision
3297,153,catalog,0.001833978,36.80921519,Retail,keep
3298,153,saks,0.001833978,74.81594148,Retail,drop
3299,153,supermarkets,0.001833978,45.70702664,Retail,drop
3300,153,merchandising,0.00174915,77.42305524,Retail,keep
3301,153,malls,0.001630391,63.36743002,Retail,keep
3302,153,rite-aid,0.001562529,369.0775929,Retail,drop
3303,153,groceries,0.001545564,30.4081745,Retail,drop
3304,153,kohl,0.001528598,66.92767263,Retail,keep
3305,153,lowe,0.001494667,30.12458147,Retail,keep
3306,153,kroger,0.001358942,78.17198262,Retail,keep
3307,153,neiman-marcus,0.001274114,140.2654259,Retail,drop
3308,153,roebuck,0.001189287,68.27159531,Retail,keep
3309,153,mart,0.00113839,83.19964425,Retail,keep
3310,153,drugstore,0.001053562,38.70413739,Retail,drop
3311,153,hawley,0.001036596,31.44140644,Retail,drop
3312,153,j.c-penney,0.000951769,203.6941951,Retail,keep
3313,153,mail-order,0.000883906,39.76022047,Retail,drop
3314,153,in-store,0.000866941,183.2249837,Retail,keep
3315,153,zale,0.000849975,65.34659258,Retail,keep
3316,153,supermarket-chain,0.00083301,45.76775348,Retail,keep
3317,153,checkout,0.000816044,42.58081096,Retail,keep
3318,153,bloomingdale,0.000765147,39.58333832,Retail,drop
3319,153,department-store,0.000765147,47.42667743,Retail,keep
3320,153,k-mart,0.000748182,71.03349861,Retail,keep
3321,153,lampert,0.000748182,157.0540806,Retail,drop
3322,153,penney,0.000748182,57.02496791,Retail,keep
3339,157,wright,0.015731352,202.2640599,Horseback,drop
3340,157,horse,0.013472679,215.6921286,Horseback,keep
3341,157,ride,0.011559929,38.74126419,Horseback,keep
3342,157,bike,0.007388506,186.9746422,Horseback,drop
3343,157,horses,0.007307112,253.4263289,Horseback,keep
3344,157,bull,0.005577498,93.20568404,Horseback,drop
3345,157,goldberg,0.004600774,120.0392163,Horseback,drop
3346,157,bicycle,0.003176386,65.14521565,Horseback,drop
3347,157,motorcycle,0.002830463,103.1666431,Horseback,drop
3348,157,helmet,0.002688024,64.68502642,Horseback,drop
3349,157,roller,0.002606631,70.74353929,Horseback,drop
3350,157,mccabe,0.002321753,42.96542852,Horseback,drop
3351,157,bikes,0.002118269,57.52836812,Horseback,drop
3352,157,cycling,0.002036875,111.044617,Horseback,drop
3353,157,cowboy,0.001772346,33.37952038,Horseback,drop
3354,157,rode,0.001731649,31.40914182,Horseback,keep
3355,157,rider,0.001690952,36.91075084,Horseback,keep
3356,157,courier,0.001528165,97.84086848,Horseback,drop
3357,157,coaster,0.001426423,81.44378319,Horseback,drop
3358,157,motorcycles,0.001385726,63.43063772,Horseback,drop
3359,157,wilcox,0.001263636,30.39859783,Horseback,drop
3360,157,rodeo,0.001202591,57.19643555,Horseback,keep
3361,157,cyclists,0.001182242,120.7710313,Horseback,drop
3362,157,helmets,0.001100849,51.15966976,Horseback,drop
3363,157,bicycles,0.000877016,42.99990401,Horseback,drop
3364,157,cyclist,0.000856668,70.06095821,Horseback,drop
3365,157,kelleher,0.000754926,167.0425038,Horseback,drop
3366,157,salter,0.000632835,30.95363509,Horseback,drop
3367,157,horseback,0.000490397,34.30819658,Horseback,keep
3403,162,steel,0.026093917,133.6912161,Trade,keep
3404,162,imports,0.011881784,100.2971781,Trade,keep
3405,162,tariffs,0.009817716,2078.033347,Trade,keep
3406,162,exports,0.008777804,56.29128083,Trade,keep
3407,162,export,0.004759961,132.9429063,Trade,keep
3408,162,import,0.004192737,52.32864702,Trade,drop
3409,162,aluminum,0.003846099,30.54824807,Trade,keep
3410,162,imported,0.003467949,33.14802992,Trade,drop
3411,162,tariff,0.002632868,582.575027,Trade,keep
3412,162,trade-deficit,0.002254719,215.3996175,Trade,drop
3413,162,quotas,0.001860812,111.6347449,Trade,keep
3414,162,trade-representative,0.001482663,145.5608427,Trade,drop
3415,162,machine-tool,0.001403881,90.2269876,Trade,drop
3416,162,nafta,0.001262075,102.1670433,Trade,keep
3417,162,million-tons,0.001246319,79.49065231,Trade,drop
3418,162,textile,0.001230563,32.07090447,Trade,drop
3419,162,steelmaker,0.001214806,82.8895361,Trade,keep
3420,162,bethlehem,0.00119905,53.74558544,Trade,drop
3421,162,lighthizer,0.001183294,354.3176514,Trade,drop
